# nx	highOrderFit_l2_ortho	cubicFit_l2_ortho	highOrderFit_l2_nonorth		cubicFit_l2_nonortho	highOrderFit_l2_nonortho_mild	cubicFit_l2_nonortho_mild
120	0.3169365814605135	0.2981294676045062	NaN				0.3806814282773292	0.32539985704074337		0.3030290207290922
180	0.19030994453022243	0.21091153428260995	NaN				0.25988196878806424	0.1952296536895558		0.20671462555469144
240	0.11695716818207812	0.16759306913707325	NaN				0.1896437353462572	0.11957442915063105		0.1568241732477083
480	0.02324955681363298	0.06744724652599074
