-184.498 1.95382e-14 -8.12623
-181.498 1.31877e-15 -6.43435
-187.497 1.6919e-15 -13.1646
-184.497 1.02774e-17 -11.5138
-181.497 -8.10787e-16 -9.85662
-187.498 9.63188e-15 -9.81189
-187.498 -1.38766e-14 -6.52699
-184.498 9.02279e-15 -4.81176
-181.498 9.23326e-16 -3.09063
-187.498 1.91768e-14 -3.30799
-184.498 4.12619e-16 -1.56854
-181.498 2.85431e-16 0.176463
